Step Id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,2162,2,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1753145998197692.805	,1.120,77.029000,1,0,NO,"""1;""",INT64;FLOAT,ND;ND,"""1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621,1118,0.008,0.013,0.241,0.388,0.077,0.124,0.142,0.228,0.196,0.000
0,4294967295,2163,2,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,BroadcastTo,dynamic,AI_VECTOR_CORE,1753145998197735.666	,1.260,41.880000,1,0,NO,"""1,1,1,1;4""",FLOAT;INT64,NCHW;ND,"""1,4,4,1""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753,1355,0.028,0.038,0.265,0.352,0.118,0.157,0.104,0.139,0.169,0.000
0,4294967295,2164,2,aclnnInplaceCopy_ViewCopyAiCpu_ViewCopy,ViewCopy,dynamic,AI_CPU,1753145998197749.446	,76.362,12.490000,0,0,NO,"""4312;4;4;1;1,4,4,1;4;4;1""",FLOAT;INT64;INT64;INT64;FLOAT;INT64;INT64;INT64,NCHW;ND;ND;ND;NCHW;ND;ND;ND,"""4312""",FLOAT,NCHW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,2165,2,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1753145998197825.828	,1.220,0.000000,1,0,NO,"""1;""",INT64;FLOAT,ND;ND,"""1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689,1241,0.008,0.011,0.255,0.37,0.114,0.166,0.138,0.201,0.204,0.000
0,4294967295,2166,2,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,BroadcastTo,dynamic,AI_VECTOR_CORE,1753145998197828.648	,1.280,1.780000,1,0,NO,"""1,1,1,1;4""",FLOAT;INT64,NCHW;ND,"""1,4,3,1""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761,1369,0.032,0.042,0.249,0.328,0.107,0.141,0.117,0.154,0.169,0.000
0,4294967295,2167,2,aclnnInplaceCopy_ViewCopyAiCpu_ViewCopy,ViewCopy,dynamic,AI_CPU,1753145998197841.968	,72.742,11.970000,0,0,NO,"""4312;4;4;1;1,4,3,1;4;4;1""",FLOAT;INT64;INT64;INT64;FLOAT;INT64;INT64;INT64,NCHW;ND;ND;ND;NCHW;ND;ND;ND,"""4312""",FLOAT,NCHW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,2168,2,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1753145998197914.750	,1.180,0.008000,1,0,NO,"""1;""",INT64;FLOAT,ND;ND,"""1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649,1169,0.008,0.012,0.248,0.382,0.096,0.148,0.129,0.198,0.204,0.000
0,4294967295,2169,2,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,BroadcastTo,dynamic,AI_VECTOR_CORE,1753145998197935.570	,1.360,19.570000,1,0,NO,"""1,1,1,1;4""",FLOAT;INT64,NCHW;ND,"""1,3,70,1""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813,1463,0.048,0.059,0.296,0.364,0.108,0.133,0.158,0.194,0.146,0.000
0,4294967295,2170,2,aclnnInplaceCopy_ViewCopyAiCore_ViewCopy,ViewCopy,dynamic,AI_VECTOR_CORE,1753145998197972.531	,10.660,35.640000,48,0,NO,"""4312;4;4;1;1,3,70,1;4;4;1""",FLOAT;INT64;INT64;INT64;FLOAT;INT64;INT64;INT64,NCHW;ND;ND;ND;NCHW;ND;ND;ND,"""4312""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.018,606313,0.008,0.001,4.115,0.586,2.85,0.406,0.011,0.002,0.033,0.000
0,4294967295,2171,2,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1753145998198033.272	,1.200,50.090000,1,0,NO,"""1;""",INT64;FLOAT,ND;ND,"""1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646,1163,0.008,0.012,0.236,0.365,0.092,0.142,0.13,0.201,0.196,0.000
0,4294967295,2172,2,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,BroadcastTo,dynamic,AI_VECTOR_CORE,1753145998198070.893	,1.320,36.550000,1,0,NO,"""1,1,1,1;4""",FLOAT;INT64,NCHW;ND,"""1,3,4,1""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761,1369,0.032,0.042,0.275,0.362,0.1,0.131,0.105,0.138,0.173,0.000
0,4294967295,2173,2,aclnnInplaceCopy_ViewCopyAiCpu_ViewCopy,ViewCopy,dynamic,AI_CPU,1753145998198084.093	,74.561,11.680000,0,0,NO,"""4312;4;4;1;1,3,4,1;4;4;1""",FLOAT;INT64;INT64;INT64;FLOAT;INT64;INT64;INT64,NCHW;ND;ND;ND;NCHW;ND;ND;ND,"""4312""",FLOAT,NCHW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,2174,2,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1753145998198158.674	,1.120,0.189000,1,0,NO,"""1;""",INT64;FLOAT,ND;ND,"""1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659,1187,0.008,0.012,0.258,0.392,0.107,0.162,0.145,0.22,0.204,0.000
0,4294967295,2175,2,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,BroadcastTo,dynamic,AI_VECTOR_CORE,1753145998198164.095	,1.300,4.130000,1,0,NO,"""1,1,1,1;4""",FLOAT;INT64,NCHW;ND,"""1,3,3,1""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,1500,0.032,0.038,0.262,0.315,0.122,0.147,0.179,0.215,0.173,0.000
0,4294967295,2176,2,aclnnInplaceCopy_ViewCopyAiCpu_ViewCopy,ViewCopy,dynamic,AI_CPU,1753145998198178.895	,74.361,13.700000,0,0,NO,"""4312;4;4;1;1,3,3,1;4;4;1""",FLOAT;INT64;INT64;INT64;FLOAT;INT64;INT64;INT64,NCHW;ND;ND;ND;NCHW;ND;ND;ND,"""4312""",FLOAT,NCHW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,2177,2,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1753145998198253.276	,17.441,0.000000,48,0,NO,"""8,7,11,7;4""",FLOAT;INT64,ND;ND,"""8,11,7,7""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.905,855755,0.092,0.009,4.351,0.439,1.838,0.186,0.033,0.003,0.176,0.000
0,4294967295,2178,2,aclnnSub_SubAiCore_Sub,Sub,dynamic,AI_VECTOR_CORE,1753145998198298.037	,16.041,27.309000,44,0,NO,"""88,1,49;88,49,1""",FLOAT;FLOAT,NCL;NCL,"""88,49,49""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.956,1026091,0.553,0.043,3.376,0.261,0.652,0.05,0.829,0.064,0.193,0.000
0,4294967295,2179,2,aclnnNeScalar_NotEqualAiCore_NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1753145998198357.618	,10.121,43.459000,48,0,NO,"""88,49,49;""",FLOAT;FLOAT,NCL;ND,"""88,49,49""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.233,624890,1.046,0.145,0.903,0.125,1.408,0.195,0.449,0.062,0.064,0.000
0,4294967295,2180,2,aclnnInplaceCopy_TensorMoveAiCore_TensorMove,TensorMove,dynamic,AI_VECTOR_CORE,1753145998198395.159	,8.260,27.629000,48,0,NO,"""88,49,49""",FLOAT,NCL,"""88,49,49""",FLOAT,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.457,557843,0.008,0.001,0.184,0.028,1.714,0.265,1.008,0.156,0.248,0.000
0,4294967295,2181,2,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,MaskedFill,dynamic,AI_VECTOR_CORE,1753145998198456.440	,14.621,52.990000,48,0,NO,"""88,49,49;88,49,49;""",FLOAT;BOOL;FLOAT,NCL;NCL;ND,"""88,49,49""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.488,906136,0.437,0.042,0.876,0.084,2.369,0.226,0.625,0.06,0.201,0.000
0,4294967295,2182,2,aclnnEqScalar_EqualAiCore_Equal,Equal,dynamic,AI_VECTOR_CORE,1753145998198511.122	,10.180,39.879000,48,0,NO,"""88,49,49;""",FLOAT;FLOAT,NCL;ND,"""88,49,49""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.524,650063,0.16,0.021,0.219,0.029,2.011,0.267,0.439,0.058,0.174,0.000
0,4294967295,2183,2,aclnnInplaceCopy_TensorMoveAiCore_TensorMove,TensorMove,dynamic,AI_VECTOR_CORE,1753145998198560.402	,5.501,39.320000,48,0,NO,"""88,49,49""",FLOAT,NCL,"""88,49,49""",FLOAT,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.301,285193,0.008,0.002,0.972,0.294,1.298,0.393,0.976,0.296,0.0,0.000
0,4294967295,2184,2,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,MaskedFill,dynamic,AI_VECTOR_CORE,1753145998198598.163	,7.340,32.249000,48,0,NO,"""88,49,49;88,49,49;""",FLOAT;BOOL;FLOAT,NCL;NCL;ND,"""88,49,49""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.596,483511,0.425,0.076,3.092,0.553,2.191,0.391,0.23,0.041,0.0,0.000
0,4294967295,2185,2,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1753145998198636.284	,30.801,30.660000,48,0,NO,"""1,3750,384;384;384""",FLOAT;FLOAT;FLOAT,NCL;ND;ND,"""1,3750,384;1,3750,1;1,3750,1""",FLOAT;FLOAT;FLOAT,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.529,2378523,9.45,0.343,7.135,0.259,4.356,0.158,3.092,0.112,0.045,0.000
0,4294967295,2186,2,aclnnConstantPadNd_PadV3AiCore_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1753145998198696.945	,11.780,29.949000,48,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.251,540058,0.013,0.002,0.185,0.03,1.187,0.19,0.004,0.001,0.446,0.000
0,4294967295,2187,2,aclnnConstantPadNd_PadV3AiCore_PadV3,PadV3,dynamic,MIX_AIV,1753145998198723.626	,22.600,14.970000,48,0,NO,"""1,50,75,384;8;""",FLOAT;INT32;FLOAT,NCHW;ND;ND,"""1,56,77,384""",FLOAT,NCHW,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.145,1654101,0.044,0.002,4.687,0.245,3.882,0.203,3.507,0.183,0.17,0.000
0,4294967295,2188,2,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1753145998198761.906	,14.181,15.650000,48,0,NO,"""8,7,11,7,384;5""",FLOAT;INT64,ND;ND,"""8,11,7,7,384""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.302,890059,0.024,0.002,1.313,0.127,3.704,0.36,1.505,0.146,0.236,0.000
0,4294967295,2189,2,aclnnAddmm_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1753145998198938.670	,71.841,162.569000,24,0,NO,"""4312,384;1152,384;1152""",FLOAT;FLOAT;FLOAT,ND;ND;ND,"""4312,1152""",FLOAT,ND,N/A,65.027,2809163,43.502,0.669,30.851,0.474,18.761,0.289,27.41,0.422,10.341,0.159,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.515
0,4294967295,2190,2,aclnnMuls_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1753145998199017.992	,10.000,7.409000,48,0,NO,"""88,49,36,32;4;4""",FLOAT;INT64;INT64,NCHW;ND;ND,"""88,49,12,32""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.619,658259,0.008,0.001,1.868,0.245,2.468,0.324,2.103,0.276,0.222,0.000
0,4294967295,2191,2,aclnnMuls_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1753145998199037.152	,19.400,9.250000,48,0,NO,"""88,49,12,32;4""",FLOAT;INT64,ND;ND,"""88,12,49,32""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.682,1441355,0.024,0.001,2.069,0.124,7.244,0.434,4.286,0.257,0.038,0.000
0,4294967295,2192,2,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1753145998199075.313	,9.760,18.600000,48,0,NO,"""88,12,49,32;""",FLOAT;FLOAT,NCHW;ND,"""88,12,49,32""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.191,707726,0.404,0.049,0.707,0.086,4.729,0.577,3.429,0.419,0.066,0.000
0,4294967295,2193,2,aclnnMatmul_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1753145998199134.314	,8.740,49.240000,48,0,NO,"""88,49,36,32;4;4""",FLOAT;INT64;INT64,ND;ND;ND,"""88,49,12,32""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.326,632925,0.008,0.001,4.287,0.585,2.416,0.33,1.656,0.226,0.053,0.000
0,4294967295,2194,2,aclnnMatmul_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1753145998199162.994	,40.321,20.010000,48,0,NO,"""88,49,12,32;4""",FLOAT;INT64,ND;ND,"""88,12,32,49""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.293,2876489,0.797,0.024,4.757,0.143,6.759,0.203,21.138,0.635,0.047,0.000
0,4294967295,2195,2,aclnnMatmul_BatchMatMulNd_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1753145998199373.739	,12.320,170.429000,48,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.687,923399,0.465,0.044,1.069,0.1,3.572,0.334,5.467,0.512,0.199,0.000
0,4294967295,2196,2,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,BatchMatMulV2,dynamic,AI_CORE,1753145998199389.659	,36.661,3.680000,23,0,NO,"""88,12,49,32;88,12,32,49""",FLOAT;FLOAT,ND;ND,"""88,12,49,49""",FLOAT,ND,N/A,33.54,1388574,4.107,0.122,19.546,0.583,3.962,0.118,22.315,0.665,12.97,0.387,0.012,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.676
0,4294967295,2197,2,aclnnIndex_IndexAiCore_Index,Index,dynamic,AI_VECTOR_CORE,1753145998199452.220	,28.121,25.839000,48,0,NO,"""169,12;1;2;2401""",FLOAT;INT64;INT64;INT64,ND;ND;ND;ND,"""2401,12""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.091,1735847,0.008,0.0,2.926,0.146,7.461,0.371,6.522,0.325,0.04,0.000
0,4294967295,2198,2,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1753145998199505.521	,12.801,25.129000,48,0,NO,"""49,49,12;3""",FLOAT;INT64,NCL;ND,"""12,49,49""",FLOAT,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368,809379,0.088,0.009,2.967,0.317,1.836,0.196,0.666,0.071,0.089,0.000
0,4294967295,2199,2,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1753145998199568.503	,25.640,50.199000,44,0,NO,"""88,12,49,49;1,12,49,49""",FLOAT;FLOAT,NCHW;NCHW,"""88,12,49,49""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.528,1784219,0.611,0.027,0.872,0.039,16.613,0.737,5.703,0.253,0.051,0.000
0,4294967295,2200,2,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,SoftmaxV2,dynamic,AI_VECTOR_CORE,1753145998199598.083	,79.042,3.860000,48,0,NO,"""88,12,49,49""",FLOAT,NCHW,"""88,12,49,49""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.044,6397412,42.857,0.579,25.163,0.34,2.803,0.038,2.156,0.029,0.047,0.000
0,4294967295,2201,2,aclnnMatmul_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1753145998199677.165	,10.440,0.208000,48,0,NO,"""88,49,36,32;4;4""",FLOAT;INT64;INT64,ND;ND;ND,"""88,49,12,32""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.375,723574,0.008,0.001,3.235,0.386,2.718,0.325,2.26,0.27,0.255,0.000
0,4294967295,2202,2,aclnnMatmul_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1753145998199696.045	,21.841,8.310000,48,0,NO,"""88,49,12,32;4""",FLOAT;INT64,ND;ND,"""88,12,49,32""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.809,1538678,0.024,0.001,2.152,0.121,7.358,0.413,5.12,0.288,0.037,0.000
0,4294967295,2203,2,aclnnMatmul_BatchMatMulNd_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1753145998199838.108	,12.800,120.159000,48,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.854,851366,0.317,0.032,0.703,0.071,2.098,0.213,3.515,0.357,0.331,0.000
0,4294967295,2204,2,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,BatchMatMulV2,dynamic,AI_CORE,1753145998199851.048	,50.641,0.200000,24,0,NO,"""88,12,49,49;88,12,49,32""",FLOAT;FLOAT,ND;ND,"""88,12,49,32""",FLOAT,ND,N/A,47.631,2057670,4.082,0.086,24.493,0.514,4.635,0.097,35.701,0.75,11.296,0.237,0.006,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.057
0,4294967295,2205,2,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1753145998199901.709	,20.741,0.109000,48,0,NO,"""88,12,49,32;4""",FLOAT;INT64,NCHW;ND,"""88,49,12,32""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.332,1583857,0.024,0.001,2.464,0.134,9.037,0.493,6.245,0.341,0.035,0.000
0,4294967295,2206,2,aclnnAddmm_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1753145998200092.893	,30.381,170.509000,24,0,NO,"""4312,384;384,384;384""",FLOAT;FLOAT;FLOAT,ND;ND;ND,"""4312,384""",FLOAT,ND,N/A,27.727,1197807,14.499,0.523,11.389,0.411,5.788,0.209,8.676,0.313,3.198,0.115,0.019,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.264
0,4294967295,2207,2,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1753145998200132.734	,12.020,9.369000,48,0,NO,"""8,11,7,7,384;5""",FLOAT;INT64,ND;ND,"""8,7,11,7,384""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39,811274,0.024,0.003,1.335,0.142,3.001,0.32,1.518,0.162,0.231,0.000
0,4294967295,2208,2,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1753145998200188.515	,7.000,43.730000,25,0,NO,"""56,77,384;3;3""",FLOAT;INT64;INT64,NCHW;ND;ND,"""50,75,384""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.965,223445,0.008,0.002,0.425,0.086,1.709,0.344,2.008,0.404,0.092,0.000
0,4294967295,2209,2,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1753145998200240.336	,10.740,44.750000,48,0,NO,"""1,3750,384;1,3750,384""",FLOAT;FLOAT,NCL;NCL,"""1,3750,384""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.506,821283,0.48,0.051,0.317,0.033,5.862,0.617,1.618,0.17,0.07,0.000
0,4294967295,2210,2,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1753145998200289.677	,32.601,38.760000,48,0,NO,"""1,3750,384;384;384""",FLOAT;FLOAT;FLOAT,NCL;ND;ND,"""1,3750,384;1,3750,1;1,3750,1""",FLOAT;FLOAT;FLOAT,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.471,2546271,9.459,0.321,7.202,0.244,5.504,0.187,2.759,0.094,0.047,0.000
0,4294967295,2211,2,aclnnAddmm_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1753145998200454.680	,62.122,132.399000,24,0,NO,"""3750,384;1536,384;1536""",FLOAT;FLOAT;FLOAT,ND;ND;ND,"""3750,1536""",FLOAT,ND,N/A,59.307,2562062,50.172,0.846,27.704,0.467,20.914,0.353,22.603,0.381,7.016,0.118,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.469
0,4294967295,2212,2,aclnnGelu_Gelu_Gelu,Gelu,dynamic,AI_VECTOR_CORE,1753145998200516.822	,21.940,0.000000,48,0,NO,"""1,3750,1536""",FLOAT,NCL,"""1,3750,1536""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.924,1721412,13.717,0.688,0.642,0.032,7.099,0.356,5.693,0.286,0.031,0.000
0,4294967295,2213,2,aclnnAddmm_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1753145998200675.325	,64.281,136.560000,24,0,NO,"""3750,1536;384,1536;384""",FLOAT;FLOAT;FLOAT,ND;ND;ND,"""3750,384""",FLOAT,ND,N/A,61.895,2673872,50.247,0.812,46.083,0.745,29.903,0.483,44.608,0.721,2.773,0.045,0.004,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.288
0,4294967295,2214,2,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1753145998200741.126	,10.800,1.719000,48,0,NO,"""1,3750,384;1,3750,384""",FLOAT;FLOAT,NCL;NCL,"""1,3750,384""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.539,824159,0.48,0.05,0.314,0.033,6.515,0.683,1.692,0.177,0.064,0.000
0,4294967295,2215,2,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1753145998200765.667	,29.900,13.700000,48,0,NO,"""1,3750,384;384;384""",FLOAT;FLOAT;FLOAT,NCL;ND;ND,"""1,3750,384;1,3750,1;1,3750,1""",FLOAT;FLOAT;FLOAT,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.103,2341679,9.459,0.349,6.834,0.252,4.14,0.153,2.378,0.088,0.012,0.000
0,4294967295,2216,2,aclnnConstantPadNd_PadV3AiCore_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1753145998200817.928	,8.960,22.350000,48,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.565,394409,0.013,0.003,0.19,0.042,0.34,0.074,0.004,0.001,0.442,0.000
