Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,1690,5.8,1753145997708439.980	,1753145997708445.780	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1691,20.901,1753145997708501.381	,1753145997708522.282	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1692,11.161,1753145997708610.163	,1753145997708621.324	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1693,2.06,1753145997708688.805	,1753145997708690.865	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1694,8.36,1753145997708763.006	,1753145997708771.366	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1695,24.581,1753145997708958.130	,1753145997708982.711	
0,aclnnGelu_Gelu_Gelu,AI_VECTOR_CORE,2,1696,5.06,1753145997709014.511	,1753145997709019.571	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1697,25.141,1753145997709096.213	,1753145997709121.354	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1698,2.34,1753145997709169.054	,1753145997709171.394	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1699,8.34,1753145997709248.756	,1753145997709257.096	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1700,11.421,1753145997709367.558	,1753145997709378.979	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1701,11.92,1753145997709480.821	,1753145997709492.741	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1702,10.72,1753145997709594.463	,1753145997709605.183	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1703,18.261,1753145997709703.665	,1753145997709721.926	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,1704,2.36,1753145997709721.946	,1753145997709724.306	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1705,15.48,1753145997709740.786	,1753145997709756.266	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,1706,2.4,1753145997709756.286	,1753145997709758.686	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,1707,11.801,1753145997709766.906	,1753145997709778.707	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,1708,7.12,1753145997709778.727	,1753145997709785.847	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1709,3.74,1753145997709790.447	,1753145997709794.187	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,1710,18.861,1753145997709803.987	,1753145997709822.848	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,1711,1.62,1753145997709841.528	,1753145997709843.148	
0,aclnnEqTensor_EqualAiCore_Equal,AI_VECTOR_CORE,2,1712,2.22,1753145997709868.328	,1753145997709870.548	
0,aclnnAll_ReduceAll_ReduceAll,MIX_AIV,2,1713,6.52,1753145997709885.169	,1753145997709891.689	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,1714,1.64,1753145997709900.289	,1753145997709901.929	
0,aclnnSWhere_SelectV2AiCore_SelectV2,AI_VECTOR_CORE,2,1715,9.84,1753145997709925.430	,1753145997709935.270	
0,aclnnMatmul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1716,17.04,1753145997709939.290	,1753145997709956.330	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,1717,10.84,1753145997709956.350	,1753145997709967.190	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,1718,6.12,1753145997709967.210	,1753145997709973.330	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1719,17.101,1753145997710015.191	,1753145997710032.292	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1720,10.8,1753145997710177.155	,1753145997710187.955	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1721,2.06,1753145997710280.417	,1753145997710282.477	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1722,8.3,1753145997710395.559	,1753145997710403.859	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1723,24.181,1753145997710764.606	,1753145997710788.787	
0,aclnnGelu_Gelu_Gelu,AI_VECTOR_CORE,2,1724,4.64,1753145997710841.548	,1753145997710846.188	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1725,25.2,1753145997711048.132	,1753145997711073.332	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1726,2.32,1753145997711134.754	,1753145997711137.074	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1727,8.36,1753145997711335.918	,1753145997711344.278	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1728,11.761,1753145997711521.281	,1753145997711533.042	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1729,11.56,1753145997711677.745	,1753145997711689.305	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1730,11.14,1753145997711825.268	,1753145997711836.408	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1731,17.301,1753145997712011.451	,1753145997712028.752	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,1732,2.4,1753145997712028.772	,1753145997712031.172	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1733,15.4,1753145997712049.252	,1753145997712064.652	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,1734,2.3,1753145997712064.672	,1753145997712066.972	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,1735,12.82,1753145997712127.254	,1753145997712140.074	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,1736,7.26,1753145997712140.094	,1753145997712147.354	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1737,3.38,1753145997712152.574	,1753145997712155.954	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,1738,19.201,1753145997712164.694	,1753145997712183.895	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,1739,1.66,1753145997712201.235	,1753145997712202.895	
0,aclnnEqTensor_EqualAiCore_Equal,AI_VECTOR_CORE,2,1740,2.24,1753145997712225.296	,1753145997712227.536	
0,aclnnAll_ReduceAll_ReduceAll,MIX_AIV,2,1741,6.58,1753145997712291.397	,1753145997712297.977	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,1742,1.64,1753145997712317.077	,1753145997712318.717	
0,aclnnSWhere_SelectV2AiCore_SelectV2,AI_VECTOR_CORE,2,1743,9.88,1753145997712365.498	,1753145997712375.378	
0,aclnnMatmul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1744,18.54,1753145997712425.720	,1753145997712444.260	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,1745,10.82,1753145997712444.300	,1753145997712455.120	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,1746,5.76,1753145997712455.140	,1753145997712460.900	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1747,19.781,1753145997712513.321	,1753145997712533.102	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1748,11.38,1753145997712662.404	,1753145997712673.784	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1749,2.16,1753145997712739.866	,1753145997712742.026	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1750,8.061,1753145997712821.107	,1753145997712829.168	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1751,24.26,1753145997713035.812	,1753145997713060.072	
0,aclnnGelu_Gelu_Gelu,AI_VECTOR_CORE,2,1752,4.62,1753145997713072.652	,1753145997713077.272	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1753,23.421,1753145997713168.874	,1753145997713192.295	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1754,2.7,1753145997713238.116	,1753145997713240.816	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1755,11.24,1753145997713331.198	,1753145997713342.438	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1756,10.1,1753145997713466.280	,1753145997713476.380	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1757,9.64,1753145997713583.563	,1753145997713593.203	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1758,9.82,1753145997713709.965	,1753145997713719.785	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1759,18.521,1753145997713821.147	,1753145997713839.668	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,1760,2.38,1753145997713839.688	,1753145997713842.068	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1761,16.28,1753145997713847.668	,1753145997713863.948	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,1762,2.28,1753145997713863.968	,1753145997713866.248	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,1763,13.12,1753145997713883.589	,1753145997713896.709	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,1764,7.56,1753145997713896.729	,1753145997713904.289	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1765,4.18,1753145997713904.329	,1753145997713908.509	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,1766,19.201,1753145997713920.549	,1753145997713939.750	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,1767,1.82,1753145997713945.190	,1753145997713947.010	
0,aclnnEqTensor_EqualAiCore_Equal,AI_VECTOR_CORE,2,1768,2.28,1753145997713959.470	,1753145997713961.750	
0,aclnnAll_ReduceAll_ReduceAll,MIX_AIV,2,1769,6.62,1753145997713995.991	,1753145997714002.611	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,1770,1.64,1753145997714018.991	,1753145997714020.631	
0,aclnnSWhere_SelectV2AiCore_SelectV2,AI_VECTOR_CORE,2,1771,13.08,1753145997714043.412	,1753145997714056.492	
0,aclnnMatmul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1772,17.82,1753145997714083.033	,1753145997714100.853	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,1773,17.78,1753145997714100.873	,1753145997714118.653	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,1774,6.12,1753145997714118.673	,1753145997714124.793	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1775,18.38,1753145997714145.654	,1753145997714164.034	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1776,10.34,1753145997714279.977	,1753145997714290.317	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1777,2.12,1753145997714349.718	,1753145997714351.838	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1778,8.361,1753145997714418.819	,1753145997714427.180	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1779,17.78,1753145997714636.204	,1753145997714653.984	
0,aclnnGelu_Gelu_Gelu,AI_VECTOR_CORE,2,1780,5.06,1753145997714684.445	,1753145997714689.505	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1781,16.761,1753145997714769.586	,1753145997714786.347	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1782,2.38,1753145997714845.448	,1753145997714847.828	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1783,8.301,1753145997714920.909	,1753145997714929.210	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1784,9.6,1753145997715057.512	,1753145997715067.112	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1785,9.54,1753145997715164.494	,1753145997715174.034	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1786,9.141,1753145997715279.496	,1753145997715288.637	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1787,17.121,1753145997715374.198	,1753145997715391.319	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,1788,2.3,1753145997715391.359	,1753145997715393.659	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1789,14.76,1753145997715393.679	,1753145997715408.439	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,1790,2.22,1753145997715408.459	,1753145997715410.679	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,1791,12.501,1753145997715424.879	,1753145997715437.380	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,1792,7.28,1753145997715437.420	,1753145997715444.700	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1793,3.66,1753145997715444.720	,1753145997715448.380	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,1794,18.821,1753145997715463.900	,1753145997715482.721	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,1795,1.7,1753145997715487.621	,1753145997715489.321	
0,aclnnEqTensor_EqualAiCore_Equal,AI_VECTOR_CORE,2,1796,2.54,1753145997715522.341	,1753145997715524.881	
0,aclnnAll_ReduceAll_ReduceAll,MIX_AIV,2,1797,6.7,1753145997715562.122	,1753145997715568.822	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,1798,1.66,1753145997715661.104	,1753145997715662.764	
0,aclnnSWhere_SelectV2AiCore_SelectV2,AI_VECTOR_CORE,2,1799,9.7,1753145997715700.925	,1753145997715710.625	
0,aclnnMatmul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1800,18.28,1753145997715752.746	,1753145997715771.026	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,1801,10.941,1753145997715771.046	,1753145997715781.987	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,1802,5.76,1753145997715782.007	,1753145997715787.767	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1803,19.961,1753145997715814.167	,1753145997715834.128	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1804,9.341,1753145997715980.350	,1753145997715989.691	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1805,2.06,1753145997716075.652	,1753145997716077.712	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1806,8.2,1753145997716199.075	,1753145997716207.275	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1807,17.961,1753145997716420.859	,1753145997716438.820	
0,aclnnGelu_Gelu_Gelu,AI_VECTOR_CORE,2,1808,4.6,1753145997716513.761	,1753145997716518.361	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1809,18.08,1753145997716643.064	,1753145997716661.144	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1810,2.46,1753145997716740.906	,1753145997716743.366	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1811,8.94,1753145997716857.728	,1753145997716866.668	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1812,10.3,1753145997717035.672	,1753145997717045.972	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1813,9.86,1753145997717198.895	,1753145997717208.755	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1814,9.76,1753145997717358.538	,1753145997717368.298	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1815,18.681,1753145997717527.701	,1753145997717546.382	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,1816,2.34,1753145997717546.402	,1753145997717548.742	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1817,15.72,1753145997717565.922	,1753145997717581.642	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,1818,2.361,1753145997717581.662	,1753145997717584.023	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,1819,12.721,1753145997717619.823	,1753145997717632.544	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,1820,7.2,1753145997717632.564	,1753145997717639.764	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1821,3.36,1753145997717652.924	,1753145997717656.284	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,1822,19.42,1753145997717700.545	,1753145997717719.965	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,1823,1.7,1753145997717740.866	,1753145997717742.566	
0,aclnnEqTensor_EqualAiCore_Equal,AI_VECTOR_CORE,2,1824,2.28,1753145997717787.727	,1753145997717790.007	
0,aclnnAll_ReduceAll_ReduceAll,MIX_AIV,2,1825,6.64,1753145997717842.508	,1753145997717849.148	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,1826,1.76,1753145997717867.168	,1753145997717868.928	
0,aclnnSWhere_SelectV2AiCore_SelectV2,AI_VECTOR_CORE,2,1827,9.8,1753145997717914.289	,1753145997717924.089	
0,aclnnMatmul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1828,18.841,1753145997717975.190	,1753145997717994.031	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,1829,10.72,1753145997717994.051	,1753145997718004.771	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,1830,5.92,1753145997718004.791	,1753145997718010.711	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1831,18.621,1753145997718068.432	,1753145997718087.053	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1832,9.78,1753145997718246.316	,1753145997718256.096	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1833,2.02,1753145997718310.197	,1753145997718312.217	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1834,8.24,1753145997718401.719	,1753145997718409.959	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1835,17.9,1753145997718585.183	,1753145997718603.083	
0,aclnnGelu_Gelu_Gelu,AI_VECTOR_CORE,2,1836,4.52,1753145997718655.904	,1753145997718660.424	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1837,16.721,1753145997718726.865	,1753145997718743.586	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1838,2.42,1753145997718809.847	,1753145997718812.267	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1839,8.54,1753145997718889.049	,1753145997718897.589	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1840,10.581,1753145997719025.831	,1753145997719036.412	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1841,10.22,1753145997719137.414	,1753145997719147.634	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1842,9.42,1753145997719247.476	,1753145997719256.896	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1843,18.24,1753145997719335.118	,1753145997719353.358	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,1844,2.4,1753145997719353.378	,1753145997719355.778	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1845,16.12,1753145997719364.778	,1753145997719380.898	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,1846,2.32,1753145997719380.918	,1753145997719383.238	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,1847,12.821,1753145997719383.278	,1753145997719396.099	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,1848,7.34,1753145997719396.119	,1753145997719403.459	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1849,3.44,1753145997719416.679	,1753145997719420.119	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,1850,19.1,1753145997719433.520	,1753145997719452.620	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,1851,1.56,1753145997719469.320	,1753145997719470.880	
0,aclnnEqTensor_EqualAiCore_Equal,AI_VECTOR_CORE,2,1852,2.2,1753145997719517.141	,1753145997719519.341	
0,aclnnAll_ReduceAll_ReduceAll,MIX_AIV,2,1853,6.52,1753145997719531.462	,1753145997719537.982	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,1854,1.62,1753145997719546.082	,1753145997719547.702	
0,aclnnSWhere_SelectV2AiCore_SelectV2,AI_VECTOR_CORE,2,1855,10.061,1753145997719580.802	,1753145997719590.863	
0,aclnnMatmul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1856,17.82,1753145997719633.924	,1753145997719651.744	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,1857,10.74,1753145997719651.784	,1753145997719662.524	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,1858,5.72,1753145997719662.544	,1753145997719668.264	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1859,19.3,1753145997719685.745	,1753145997719705.045	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1860,9.28,1753145997719808.547	,1753145997719817.827	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1861,2.04,1753145997719910.949	,1753145997719912.989	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1862,7.88,1753145997719975.050	,1753145997719982.930	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1863,18.08,1753145997720157.814	,1753145997720175.894	
0,aclnnGelu_Gelu_Gelu,AI_VECTOR_CORE,2,1864,4.62,1753145997720212.215	,1753145997720216.835	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1865,16.94,1753145997720292.097	,1753145997720309.037	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1866,2.36,1753145997720370.158	,1753145997720372.518	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1867,8.48,1753145997720442.640	,1753145997720451.120	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1868,9.421,1753145997720577.182	,1753145997720586.603	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1869,9.54,1753145997720694.165	,1753145997720703.705	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1870,9.1,1753145997720808.647	,1753145997720817.747	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1871,17.22,1753145997720895.189	,1753145997720912.409	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,1872,2.28,1753145997720912.449	,1753145997720914.729	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1873,15.721,1753145997720924.289	,1753145997720940.010	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,1874,2.3,1753145997720940.030	,1753145997720942.330	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,1875,13.02,1753145997720952.850	,1753145997720965.870	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,1876,7.28,1753145997720966.350	,1753145997720973.630	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1877,3.5,1753145997720979.350	,1753145997720982.850	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,1878,19.06,1753145997721006.751	,1753145997721025.811	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,1879,1.62,1753145997721044.392	,1753145997721046.012	
0,aclnnEqTensor_EqualAiCore_Equal,AI_VECTOR_CORE,2,1880,2.2,1753145997721074.792	,1753145997721076.992	
0,aclnnAll_ReduceAll_ReduceAll,MIX_AIV,2,1881,6.58,1753145997721104.073	,1753145997721110.653	
0,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,2,1882,1.7,1753145997721118.293	,1753145997721119.993	
0,aclnnSWhere_SelectV2AiCore_SelectV2,AI_VECTOR_CORE,2,1883,9.941,1753145997721131.013	,1753145997721140.954	
0,aclnnMatmul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1884,19.021,1753145997721170.694	,1753145997721189.715	
0,aclnnMatmul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,1885,11.26,1753145997721189.755	,1753145997721201.015	
0,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,1886,5.96,1753145997721201.035	,1753145997721206.995	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,1887,20.1,1753145997721244.016	,1753145997721264.116	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1888,9.38,1753145997721351.698	,1753145997721361.078	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1889,2.06,1753145997721466.760	,1753145997721468.820	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1890,8.24,1753145997721565.582	,1753145997721573.822	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1891,17.82,1753145997721799.387	,1753145997721817.207	
0,aclnnGelu_Gelu_Gelu,AI_VECTOR_CORE,2,1892,4.66,1753145997721876.788	,1753145997721881.448	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1893,17.26,1753145997721988.531	,1753145997722005.791	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,1894,2.32,1753145997722073.112	,1753145997722075.432	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,1895,8.38,1753145997722178.574	,1753145997722186.954	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1896,9.62,1753145997722889.029	,1753145997722898.649	
0,aclnnTanh_Tanh_Tanh,AI_VECTOR_CORE,2,1897,3.42,1753145997724591.943	,1753145997724595.363	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,1898,7.5,1753145997724724.105	,1753145997724731.605	
0,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,2,1899,2.4,1753145997725133.633	,1753145997725136.033	
